"spkid","full_name","pdes","name","prefix","neo","pha","H","G","M1","M2","K1","K2","PC","diameter","extent","albedo","rot_per","GM","epoch","epoch_mjd","epoch_cal","equinox","e","a","q","i","om","w","ma","ad","n","tp","tp_cal","per","per_y","moid","moid_ld","moid_jup","class","producer","data_arc","first_obs","last_obs","condition_code","rms","two_body","A1","A2","A3","DT"
2154035,"154035 (2002 CV59)",154035,,,Y,N,17.37,,,,,,,1.098,,0.149,,,2460000.5,60000,2023-02-25.0,J2000,0.5321,1.21,0.566,49.06,13.09,347.14,140.11,1.85,0.7404,2459811.27,2022-08-19.7,486,1.33,0.427,166,3.63,APO,"Otto Matic",7661,2002-02-12,2023-02-03,0,.58926,,,,,
2154144,"154144 (2002 FA5)",154144,,,Y,N,17.51,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.2963,1.834,1.291,23.62,172.57,126.39,76.20,2.38,0.3968,2459808.47,2022-08-16.9,907,2.48,0.367,143,3.12,AMO,"Otto Matic",7552,2002-03-20,2022-11-22,0,.51764,,,,,
2154229,"154229 (2002 JN97)",154229,,,Y,N,16.76,,,,,,,,,,4.48468,,2460000.5,60000,2023-02-25.0,J2000,0.7186,1.851,0.521,10.09,67.63,341.64,124.75,3.18,0.3912,2459681.63,2022-04-12.1,920,2.52,0.158,61.4,2.23,APO,"Otto Matic",7737,2000-05-03,2021-07-09,0,.36365,,,,,
2154244,"154244 (2002 KL6)",154244,,,Y,N,17.66,,,,,,,,,,4.6063,,2460000.5,60000,2023-02-25.0,J2000,0.5485,2.307,1.042,3.25,213.22,98.14,314.88,3.57,0.2812,2460160.92,2023-08-04.4,1.28e+03,3.5,0.0633,24.6,1.76,AMO,"Otto Matic",8589,1995-09-28,2019-04-04,0,.37842,,,,,
2154268,"154268 (2002 RM129)",154268,,,Y,N,18.10,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.4649,1.511,0.809,14.57,132.67,357.55,263.48,2.21,0.5305,2460182.44,2023-08-25.9,679,1.86,0.177,68.7,2.85,APO,"Otto Matic",7234,2002-08-16,2022-06-06,0,.57295,,,,,
2154269,"154269 (2002 SM)",154269,,,Y,Y,17.89,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.4860,1.872,0.962,14.43,10.88,217.23,69.57,2.78,0.3848,2459819.70,2022-08-28.2,936,2.56,0.0239,9.32,2.28,APO,"Otto Matic",7013,2002-09-13,2021-11-25,0,.59324,,,,,
2154275,"154275 (2002 SR41)",154275,,,Y,Y,20.13,,,,,,,,,,2.283,,2460000.5,60000,2023-02-25.0,J2000,0.4907,1.083,0.552,11.58,247.78,258.20,315.46,1.62,0.874,2460051.46,2023-04-16.9,412,1.13,0.0363,14.1,3.46,APO,"Otto Matic",7236,2002-09-30,2022-07-23,0,.4233,,,,,
2154276,"154276 (2002 SY50)",154276,,,Y,Y,17.64,,,,,,,1.060,,0.143,4.823,,2460000.5,60000,2023-02-25.0,J2000,0.6886,1.705,0.531,8.75,34.04,99.68,22.33,2.88,0.4428,2459950.07,2023-01-05.5,813,2.23,0.00375,1.46,2.25,APO,"Otto Matic",7397,2002-08-25,2022-11-25,0,.36498,,,,,
2154278,"154278 (2002 TB9)",154278,,,Y,N,16.57,,,,,,,,,,7.85,,2460000.5,60000,2023-02-25.0,J2000,0.5918,1.804,0.736,29.77,196.23,322.70,62.34,2.87,0.4068,2459847.27,2022-09-24.7,885,2.42,0.184,71.7,2.35,APO,"Otto Matic",11133,1991-05-16,2021-11-07,0,.50144,,,,,
2154300,"154300 (2002 UO)",154300,,,Y,N,19.37,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.4724,1.209,0.638,8.29,90.66,184.23,168.21,1.78,0.7412,2459773.56,2022-07-13.0,486,1.33,0.142,55.2,3.35,APO,"Otto Matic",7669,2001-12-20,2022-12-19,0,.55659,,,,,
2154302,"154302 (2002 UQ3)",154302,,,Y,Y,17.69,,,,,,,,,,4.329,,2460000.5,60000,2023-02-25.0,J2000,0.5613,1.72,0.755,28.83,222.71,280.98,328.17,2.69,0.437,2460073.33,2023-05-08.8,824,2.26,0.0395,15.4,2.93,APO,"Otto Matic",7354,2002-10-05,2022-11-23,0,.44132,,,,,
2154330,"154330 (2002 VX94)",154330,,,Y,Y,18.18,,,,,,,,,,8.932,,2460000.5,60000,2023-02-25.0,J2000,0.4090,1.477,0.873,7.16,320.09,215.21,23.84,2.08,0.5493,2459957.11,2023-01-12.6,655,1.79,0.0329,12.8,2.9,APO,"Otto Matic",13174,1986-11-27,2022-12-22,0,.56102,,,,,
2154347,"154347 (2002 XK4)",154347,,,Y,N,16.08,,,,,,,,,,3.319,,2460000.5,60000,2023-02-25.0,J2000,0.6921,1.85,0.570,17.75,331.65,24.97,39.45,3.13,0.3917,2459899.79,2022-11-16.2,919,2.52,0.27,105,2.39,APO,"Otto Matic",9120,1998-02-22,2023-02-11,0,.43647,,,,,
2154453,"154453 (2003 CJ11)",154453,,,Y,N,15.32,,,,,,,,,,5.23,,2460000.5,60000,2023-02-25.0,J2000,0.8354,2.582,0.425,20.83,61.70,356.39,312.35,4.74,0.2376,2460201.06,2023-09-13.5,1.52e+03,4.15,0.344,134,0.646,APO,"Otto Matic",6704,2003-02-03,2021-06-12,0,.43276,,,,,
2154555,"154555 (2003 HA)",154555,,,Y,N,16.70,,,,,,,,,,5.183,,2460000.5,60000,2023-02-25.0,J2000,0.5803,1.184,0.497,36.83,53.48,277.15,49.90,1.87,0.7647,2459935.25,2022-12-21.7,471,1.29,0.116,45.1,4,APO,"Otto Matic",7279,2003-03-07,2023-02-09,0,.47458,,,,,
2154589,"154589 (2003 MX2)",154589,,,Y,N,16.70,,,,,,,1.109,,0.395,1.611,,2460000.5,60000,2023-02-25.0,J2000,0.4588,2.29,1.240,7.18,58.66,300.59,198.97,3.34,0.2843,2460566.87,2024-09-13.3,1.27e+03,3.47,0.263,102,2.15,AMO,"Otto Matic",7752,2001-01-05,2022-03-28,0,.49191,,,,,
2154590,"154590 (2003 MA3)",154590,,,Y,Y,21.71,,,,,,,0.086,,0.530,,,2460000.5,60000,2023-02-25.0,J2000,0.4022,1.105,0.661,1.42,152.67,228.86,268.02,1.55,0.8483,2460108.92,2023-06-13.4,424,1.16,0.0131,5.1,3.91,APO,"Otto Matic",7418,1998-01-29,2018-05-22,0,.49286,,,-7.5e-14,,
2154631,"154631 (2003 WO25)",154631,,,Y,N,18.22,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.4915,1.558,0.792,15.90,357.85,176.08,257.48,2.32,0.507,2460202.70,2023-09-15.2,710,1.94,0.202,78.8,2.64,APO,"Otto Matic",7655,2001-10-13,2022-09-28,0,.5644,,,,,
2154652,"154652 (2004 EP20)",154652,,,Y,N,18.92,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.4506,1.058,0.582,16.18,159.58,191.35,358.32,1.54,0.9051,2460002.36,2023-02-26.8,398,1.09,0.236,91.7,3.9,APO,"Otto Matic",5817,2004-03-15,2020-02-17,0,.56482,,,,,
2154656,"154656 (2004 FE3)",154656,,,Y,N,16.41,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.6472,2.31,0.815,22.96,339.10,338.26,90.29,3.80,0.2808,2459678.95,2022-04-09.4,1.28e+03,3.51,0.155,60.2,1.64,APO,"Otto Matic",6883,2004-03-16,2023-01-19,0,.56306,,,,,
2154658,"154658 (2004 FA18)",154658,,,Y,N,19.42,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.4548,1.097,0.598,19.29,29.58,318.65,46.30,1.60,0.8583,2459946.55,2023-01-02.0,419,1.15,0.154,59.8,3.89,APO,"Otto Matic",9107,1996-04-15,2021-03-22,0,.6061,,,,,
2154715,"154715 (2004 LB6)",154715,,,Y,N,18.54,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.4909,1.619,0.824,4.10,182.76,190.62,351.54,2.41,0.4787,2460018.16,2023-03-14.6,752,2.06,0.0582,22.6,3.05,APO,"Otto Matic",7055,2002-12-31,2022-04-25,0,.47825,,,,,
2154807,"154807 (2004 PP97)",154807,,,Y,N,18.63,,,,,,,0.469,,0.319,161,,2460000.5,60000,2023-02-25.0,J2000,0.3164,1.484,1.014,15.53,15.10,68.67,357.06,1.95,0.5454,2460005.90,2023-03-02.3,660,1.81,0.146,56.7,3.39,APO,"Otto Matic",16562,1977-08-21,2022-12-25,0,.43825,,,,,
2154988,"154988 (2004 XN35)",154988,,,Y,N,18.40,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.6800,1.506,0.482,9.82,132.98,189.99,337.78,2.53,0.5335,2460042.16,2023-04-07.6,675,1.85,0.152,59.3,2.82,APO,"Otto Matic",8800,1998-01-26,2022-03-01,0,.53141,,,,,
2154991,"154991 Vinciguerra (2005 BX26)",154991,Vinciguerra,,Y,N,18.57,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.3229,1.705,1.154,5.63,245.47,269.65,71.31,2.26,0.4429,2459839.48,2022-09-16.9,813,2.23,0.195,75.9,2.77,AMO,"Otto Matic",12546,1987-05-30,2021-10-04,0,.55476,,,,,
2154993,"154993 (2005 EA94)",154993,,,Y,N,18.02,,,,,,,0.828,,0.195,13.761,,2460000.5,60000,2023-02-25.0,J2000,0.6636,1.516,0.510,10.33,104.09,309.00,247.86,2.52,0.528,2460212.88,2023-09-25.3,682,1.87,0.0748,29.1,2.91,APO,"Otto Matic",7278,2002-06-01,2022-05-05,0,.52086,,,,,
2155110,"155110 (2005 TB)",155110,,,Y,N,17.49,,,,,,,0.683,,0.379,3.479,,2460000.5,60000,2023-02-25.0,J2000,0.3484,1.261,0.822,30.38,226.18,44.78,142.90,1.70,0.6957,2459795.10,2022-08-03.5,517,1.42,0.111,43.3,3.44,APO,"Otto Matic",13911,1984-11-24,2022-12-26,0,.47215,,,,,
2155140,"155140 (2005 UD)",155140,,,Y,N,17.48,,,,,,,,,,5.235,,2460000.5,60000,2023-02-25.0,J2000,0.8724,1.275,0.163,28.67,19.72,207.59,55.62,2.39,0.6848,2459919.28,2022-12-05.7,526,1.44,0.0774,30.1,2.72,APO,"Otto Matic",14604,1982-11-06,2022-10-31,0,.37426,,,,,
2155334,"155334 (2006 DZ169)",155334,,,Y,N,17.23,,,,,,,,,,4.682,,2460000.5,60000,2023-02-25.0,J2000,0.4086,2.034,1.203,6.62,14.82,275.93,235.69,2.87,0.3397,2460366.46,2024-02-25.9,1.06e+03,2.9,0.225,87.6,2.38,AMO,"Otto Matic",14369,1983-10-08,2023-02-09,0,.49963,,,,,
2155336,"155336 (2006 GA1)",155336,,,Y,N,18.41,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.7376,2.121,0.556,4.19,64.34,355.28,213.90,3.68,0.3192,2460458.26,2024-05-27.7,1.13e+03,3.09,0.0722,28.1,1.69,APO,"Otto Matic",8354,1999-07-14,2022-05-28,0,.56831,,,,,
2155338,"155338 (2006 MZ1)",155338,,,Y,Y,20.40,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.4826,1.569,0.812,2.08,226.59,138.68,140.34,2.33,0.5014,2459720.59,2022-05-21.0,718,1.97,0.0131,5.11,3.14,APO,"Otto Matic",1700,2002-06-16,2007-02-10,0,.58129,,,,,
2155340,"155340 (2006 SK198)",155340,,,Y,N,16.40,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.4668,2.107,1.123,9.24,260.54,352.53,230.26,3.09,0.3223,2460403.01,2024-04-02.5,1.12e+03,3.06,0.11,42.6,1.97,AMO,"Otto Matic",7680,2001-12-16,2022-12-26,0,.51439,,,,,
2155341,"155341 (2006 SA218)",155341,,,Y,N,18.30,,,,,,,,,,32.8,,2460000.5,60000,2023-02-25.0,J2000,0.2415,1.478,1.121,18.52,144.37,278.00,25.90,1.83,0.5488,2459953.31,2023-01-08.8,656,1.8,0.286,111,3.53,AMO,"Otto Matic",15589,1980-01-17,2022-09-22,0,.43704,,,,,
2159399,"159399 (1998 UL1)",159399,,,Y,N,16.62,,,,,,,,,,4.01,,2460000.5,60000,2023-02-25.0,J2000,0.2139,1.527,1.200,41.97,214.85,353.20,135.90,1.85,0.5224,2459740.33,2022-06-09.8,689,1.89,0.196,76.2,3.11,AMO,"Otto Matic",8703,1998-09-28,2022-07-27,0,.46673,,,,,
2159402,"159402 (1999 AP10)",159402,,,Y,N,16.62,,,,,,,,,,7.9219,,2460000.5,60000,2023-02-25.0,J2000,0.5719,2.38,1.019,7.57,356.84,47.59,226.00,3.74,0.2684,2460499.75,2024-07-08.2,1.34e+03,3.67,0.0757,29.5,1.76,AMO,"Otto Matic",8534,1999-01-15,2022-05-28,0,.22775,,,,,
2159454,"159454 (2000 DJ8)",159454,,,Y,N,18.15,,,,,,,0.577,,0.367,14.245,,2460000.5,60000,2023-02-25.0,J2000,0.2528,1.411,1.054,37.75,139.54,262.92,355.41,1.77,0.5879,2460008.31,2023-03-04.8,612,1.68,0.246,95.7,3.74,AMO,"Otto Matic",8168,2000-02-26,2022-07-08,0,.52748,,,,,
2159459,"159459 (2000 KB)",159459,,,Y,N,16.34,,,,,,,1.769,,0.187,,,2460000.5,60000,2023-02-25.0,J2000,0.7991,2.336,0.469,56.20,185.37,185.37,111.86,4.20,0.276,2459595.18,2022-01-15.6,1.3e+03,3.57,0.532,207,1.28,APO,"Otto Matic",7954,2000-05-22,2022-03-02,0,.55731,,,,,
2159467,"159467 (2000 QK25)",159467,,,Y,N,18.32,,,,,,,,,,3,,2460000.5,60000,2023-02-25.0,J2000,0.2828,1.809,1.298,6.14,138.79,240.39,60.99,2.32,0.405,2459849.90,2022-09-27.3,889,2.43,0.314,122,3.15,AMO,"Otto Matic",8199,2000-08-02,2023-01-13,0,.51678,,,,,
2159495,"159495 (2000 UV16)",159495,,,Y,N,17.56,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.4830,2.348,1.214,4.07,341.68,352.73,101.11,3.48,0.2739,2459631.36,2022-02-20.8,1.31e+03,3.6,0.203,79,1.91,AMO,"Otto Matic",12259,1989-06-28,2023-01-20,0,.55662,,,,,
2159504,"159504 (2000 WO67)",159504,,,Y,Y,16.99,,,,,,,2.324,,0.052,7.84,,2460000.5,60000,2023-02-25.0,J2000,0.6174,2.433,0.931,9.69,107.58,237.83,343.10,3.94,0.2597,2460065.58,2023-05-01.0,1.39e+03,3.8,0.0489,19,1.59,APO,"Otto Matic",7788,2000-11-27,2022-03-25,0,.44541,,,,,
2159518,"159518 (2001 FF7)",159518,,,Y,N,17.99,,,,,,,1.784,,0.038,,,2460000.5,60000,2023-02-25.0,J2000,0.4442,2.104,1.170,47.51,190.14,59.37,46.82,3.04,0.3229,2459855.47,2022-10-02.9,1.12e+03,3.05,0.342,133,2.52,AMO,"Otto Matic",4351,2001-03-19,2013-02-15,0,.52043,,,,,
2159533,"159533 (2001 HH31)",159533,,,Y,N,17.68,,,,,,,,,,3.66,,2460000.5,60000,2023-02-25.0,J2000,0.2890,1.654,1.176,12.85,71.61,275.99,357.54,2.13,0.4632,2460005.81,2023-03-02.3,777,2.13,0.29,113,3.36,AMO,"Otto Matic",8966,1997-11-06,2022-05-25,0,.51023,,,,,
2159555,"159555 (2001 SJ276)",159555,,,Y,N,18.79,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.2300,1.63,1.255,29.44,214.94,123.48,121.09,2.01,0.4735,2459744.76,2022-06-14.2,760,2.08,0.349,136,3.55,AMO,"Otto Matic",7051,2001-09-27,2021-01-16,0,.66332,,,,,
2159560,"159560 (2001 TO103)",159560,,,Y,N,17.14,,,,,,,1.156,,0.209,,,2460000.5,60000,2023-02-25.0,J2000,0.4344,2.213,1.252,25.73,42.23,261.64,228.13,3.18,0.2993,2460441.11,2024-05-10.6,1.2e+03,3.29,0.473,184,2.63,AMO,"Otto Matic",7393,2001-09-15,2021-12-12,0,.5449,,,,,
2159608,"159608 (2002 AC2)",159608,,,Y,N,16.59,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.3517,1.674,1.085,58.88,102.69,208.16,73.45,2.26,0.455,2459839.07,2022-09-16.5,791,2.17,0.102,39.5,3.03,AMO,"Otto Matic",7545,2002-01-06,2022-09-03,0,.49503,,,,,
2159609,"159609 (2002 AQ3)",159609,,,Y,N,17.24,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.4630,2.111,1.134,40.01,124.22,243.47,13.86,3.09,0.3213,2459957.36,2023-01-12.8,1.12e+03,3.07,0.312,121,2.92,AMO,"Otto Matic",7511,2002-01-08,2022-08-02,0,.50656,,,,,
2159635,"159635 (2002 CZ46)",159635,,,Y,N,18.20,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.3242,1.703,1.151,16.24,173.37,246.40,224.56,2.26,0.4434,2460305.93,2023-12-27.4,812,2.22,0.261,101,3.23,AMO,"Otto Matic",7382,2002-02-11,2022-04-29,0,.52919,,,,,
2159677,"159677 (2002 HQ11)",159677,,,Y,N,19.45,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.5949,1.851,0.750,6.06,153.18,322.39,129.60,2.95,0.3914,2459669.42,2022-03-30.9,920,2.52,0.0558,21.7,2.2,APO,"Otto Matic",3817,2001-11-12,2012-04-25,0,.50751,,,,,
2159686,"159686 (2002 LB6)",159686,,,Y,N,16.40,,,,,,,1.845,,0.162,,,2460000.5,60000,2023-02-25.0,J2000,0.6882,1.804,0.562,24.73,244.73,141.04,159.94,3.05,0.4068,2459607.32,2022-01-27.8,885,2.42,0.284,110,2.64,APO,"Otto Matic",9061,1997-06-02,2022-03-24,0,.36292,,,,,
2159699,"159699 (2002 PQ142)",159699,,,Y,N,17.70,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.7157,1.697,0.482,16.81,151.27,332.19,60.84,2.91,0.4459,2459864.06,2022-10-11.5,807,2.21,0.215,83.8,2.25,APO,"Otto Matic",6915,2002-08-11,2021-07-17,0,.54571,,,,,
2159856,"159856 (2004 JW6)",159856,,,Y,N,17.96,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.4648,2.155,1.153,9.75,143.93,174.57,300.73,3.16,0.3115,2460190.77,2023-09-03.2,1.16e+03,3.16,0.14,54.5,2.18,AMO,"Otto Matic",13982,1982-09-24,2021-01-04,0,.47437,,,,,
2159857,"159857 (2004 LJ1)",159857,,,Y,Y,15.47,,,,,,,3.070,,0.130,2.7247,,2460000.5,60000,2023-02-25.0,J2000,0.5937,2.263,0.920,23.15,235.55,139.99,145.74,3.61,0.2895,2459497.08,2021-10-09.5,1.24e+03,3.4,0.0148,5.75,2.15,APO,"Otto Matic",9899,1995-02-03,2022-03-12,0,.33983,,,,,
2159923,"159923 (2004 YJ32)",159923,,,Y,N,16.42,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.5246,2.523,1.200,7.52,118.71,234.27,260.16,3.85,0.2459,2460406.56,2024-04-06.0,1.46e+03,4.01,0.221,86.1,1.64,AMO,"Otto Matic",9173,1997-01-15,2022-02-26,0,.64569,,,,,
2159928,"159928 (2005 CV69)",159928,,,Y,N,17.99,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.4193,1.655,0.961,27.75,157.47,95.66,117.33,2.35,0.4631,2459747.14,2022-06-16.6,777,2.13,0.219,85.1,3.13,APO,"Otto Matic",12628,1988-03-20,2022-10-16,0,.4359,,,,,
2159929,"159929 (2005 UK)",159929,,,Y,N,17.73,,,,,,,2.620,,0.026,33.4,,2460000.5,60000,2023-02-25.0,J2000,0.4074,1.887,1.118,54.44,222.56,19.42,17.80,2.66,0.3804,2459953.70,2023-01-09.1,946,2.59,0.128,49.7,2.39,AMO,"Otto Matic",16670,1976-03-30,2021-11-19,0,.5306,,,,,
2161989,"161989 Cacus (1978 CA)",161989,Cacus,,Y,Y,17.31,,,,,,,1.9,,0.09,3.7538,,2460000.5,60000,2023-02-25.0,J2000,0.2138,1.123,0.883,26.07,161.22,102.08,201.69,1.36,0.8285,2460191.57,2023-09-04.0,435,1.19,0.0143,5.56,3.81,APO,"Otto Matic",16425,1978-02-08,2023-01-28,0,.38264,,,-1.1e-14,,
2161995,"161995 (1983 LB)",161995,,,Y,N,17.27,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.4789,2.286,1.191,25.27,81.17,220.71,158.06,3.38,0.2851,2459446.10,2021-08-19.5,1.26e+03,3.46,0.245,95.5,2.06,AMO,"Otto Matic",14471,1983-06-13,2023-01-25,0,.4898,,,,,
2161998,"161998 (1988 PA)",161998,,,Y,N,17.61,,,,,,,,,,13.4,,2460000.5,60000,2023-02-25.0,J2000,0.4051,2.147,1.278,8.23,162.12,137.65,358.86,3.02,0.3132,2460004.14,2023-02-28.6,1.15e+03,3.15,0.281,109,2.27,AMO,"Otto Matic",12356,1988-05-22,2022-03-21,0,.4902,,,,,
2161999,"161999 (1989 RC)",161999,,,Y,N,18.61,,,,,,,0.458,,0.211,,,2460000.5,60000,2023-02-25.0,J2000,0.5125,2.316,1.129,7.37,140.16,181.39,189.67,3.50,0.2797,2460609.52,2024-10-26.0,1.29e+03,3.52,0.115,44.8,1.85,AMO,"Otto Matic",10377,1989-08-09,2018-01-06,0,.47952,,,,,
2162000,"162000 (1990 OS)",162000,,,Y,Y,19.64,,,,,,,0.4,,,2.536,,2460000.5,60000,2023-02-25.0,J2000,0.4627,1.678,0.902,1.09,346.52,21.58,327.69,2.45,0.4533,2460071.76,2023-05-07.2,794,2.17,0.00905,3.52,3.01,APO,"Otto Matic",11572,1990-07-21,2022-03-27,0,.45567,,,,,
2162004,"162004 (1991 VE)",162004,,,Y,N,18.30,,,,,,,,,,13.4895,,2460000.5,60000,2023-02-25.0,J2000,0.6646,0.8908,0.299,7.22,61.86,193.66,170.39,1.48,1.172,2459855.16,2022-10-02.6,307,0.841,0.0576,22.4,3.58,ATE,"Otto Matic",24863,1954-11-24,2022-12-20,0,.43242,,,2.3e-14,,
2162011,"162011 Konnohmaru (1994 AB1)",162011,Konnohmaru,,Y,N,16.59,,,,,,,,,,2.998,,2460000.5,60000,2023-02-25.0,J2000,0.5973,2.833,1.141,4.55,66.73,342.95,48.38,4.53,0.2067,2459766.46,2022-07-05.9,1.74e+03,4.77,0.152,59.2,0.885,AMO,"Otto Matic",10644,1993-12-22,2023-02-12,0,.43536,,,,,
2162015,"162015 (1994 TF2)",162015,,,Y,N,19.25,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.2840,0.9931,0.711,23.76,175.23,349.78,108.37,1.28,0.9959,2459891.69,2022-11-08.1,361,0.99,0.254,98.7,3.7,ATE,"Otto Matic",3301,1994-10-05,2003-10-19,1,.63719,,,,,
2162038,"162038 (1996 DH)",162038,,,Y,N,16.70,,,,,,,1.959,,0.105,7.16,,2460000.5,60000,2023-02-25.0,J2000,0.2765,1.587,1.148,17.23,309.28,351.58,46.21,2.03,0.493,2459906.77,2022-11-23.2,730,2,0.134,52.2,3.22,AMO,"Otto Matic",9581,1996-02-18,2022-05-13,0,.54507,,,,,
2162039,"162039 (1996 JG)",162039,,,Y,Y,19.06,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.6606,1.801,0.611,5.28,52.82,280.27,1.68,2.99,0.4076,2459996.38,2023-02-20.8,883,2.42,0.0124,4.82,2.42,APO,"Otto Matic",9009,1996-05-08,2021-01-06,0,.51684,,,,,
2162058,"162058 (1997 AE12)",162058,,,Y,N,17.99,,,,,,,0.847,,0.186,1880,,2460000.5,60000,2023-02-25.0,J2000,0.5547,2.367,1.054,4.85,304.81,60.83,118.13,3.68,0.2707,2459564.15,2021-12-15.6,1.33e+03,3.64,0.0863,33.6,1.83,AMO,"Otto Matic",10789,1992-07-28,2022-02-10,0,.47034,,,,,
2162063,"162063 (1997 EH29)",162063,,,Y,N,18.95,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.6666,1.214,0.405,13.01,175.12,198.65,259.45,2.02,0.7367,2460136.98,2023-07-11.4,489,1.34,0.151,58.8,3.45,APO,"Otto Matic",8798,1997-03-07,2021-04-08,0,.60252,,,,,
2162080,"162080 (1998 DG16)",162080,,,Y,N,19.95,,,,,,,0.777,,0.035,,,2460000.5,60000,2023-02-25.0,J2000,0.3582,0.8967,0.575,16.21,344.33,356.88,347.30,1.22,1.161,2460011.44,2023-03-07.9,310,0.849,0.188,73.2,4.17,ATE,"Otto Matic",14640,1981-03-02,2021-04-01,0,.42021,,,-2.7e-14,,
2162082,"162082 (1998 HL1)",162082,,,Y,Y,19.12,,,,,,,,,,11.7864,,2460000.5,60000,2023-02-25.0,J2000,0.1870,1.246,1.013,20.05,213.53,148.66,163.19,1.48,0.7084,2459770.13,2022-07-09.6,508,1.39,0.0405,15.8,3.92,APO,"Otto Matic",8993,1998-04-18,2022-12-01,0,.36928,,,,,
2162116,"162116 (1998 SA15)",162116,,,Y,Y,19.56,,,,,,,0.538,,0.116,,,2460000.5,60000,2023-02-25.0,J2000,0.5582,1.916,0.847,7.11,114.19,331.42,44.74,2.99,0.3716,2459880.10,2022-10-27.5,969,2.65,0.0467,18.2,2.29,APO,"Otto Matic",8829,1998-09-21,2022-11-23,0,.56244,,,,,
2162117,"162117 (1998 SD15)",162117,,,Y,N,19.14,,,,,,,,,,7.33,,2460000.5,60000,2023-02-25.0,J2000,0.3449,0.9326,0.611,26.80,183.92,35.84,150.38,1.25,1.094,2459863.08,2022-10-10.5,329,0.901,0.11,42.8,3.74,ATE,"Otto Matic",7263,1998-09-23,2018-08-12,0,.37678,,,-1.7e-14,,
2162120,"162120 (1998 SH36)",162120,,,Y,Y,20.72,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.5709,1.088,0.467,2.13,217.84,278.84,118.32,1.71,0.8686,2459864.29,2022-10-11.7,414,1.13,0.012,4.69,3.34,APO,"Otto Matic",7204,1998-09-26,2018-06-17,0,.55132,,,,,
2162142,"162142 (1998 VR)",162142,,,Y,N,18.83,,,,,,,0.462,,0.250,8.44,,2460000.5,60000,2023-02-25.0,J2000,0.3179,0.8754,0.597,21.81,46.36,170.72,73.00,1.15,1.203,2459939.84,2022-12-26.3,299,0.819,0.15,58.5,3.81,ATE,"Otto Matic",8427,1998-11-10,2021-12-06,0,.5395,,,,,
2162149,"162149 (1998 YQ11)",162149,,,Y,N,17.32,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.3968,1.874,1.130,11.93,256.56,245.82,142.16,2.62,0.3843,2459630.55,2022-02-20.0,937,2.56,0.228,88.9,2.53,AMO,"Otto Matic",8577,1998-12-07,2022-06-01,0,.45832,,,,,
2162157,"162157 (1999 CV8)",162157,,,Y,N,19.95,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.3515,1.297,0.841,15.27,131.98,279.33,152.78,1.75,0.6673,2459771.55,2022-07-11.0,539,1.48,0.0567,22.1,3.69,APO,"Otto Matic",7801,1999-02-11,2020-06-21,0,.6121,,,,,
2162161,"162161 (1999 DK3)",162161,,,Y,N,17.68,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.4432,2.115,1.178,43.14,149.73,103.02,250.26,3.05,0.3204,2460342.97,2024-02-02.4,1.12e+03,3.08,0.446,173,3.11,AMO,"Otto Matic",7688,1999-02-18,2020-03-07,0,.5646,,,,,
